,b1,b5,l,vol,espmin,espmax
react_676_c2_frag_0,1.6874195428671563,4.940499126601452,12.635532560253289,7.01794622202599,25.03230898008981,144.1368448981612
react_685_c1_frag_0,1.6647511630054685,1.664814139952821,2.3544810076014286,5.651119793767516,67.10028857374876,149.71007978522863
react_685_c2_frag_0,1.6768004541281984,7.944235930966565,3.7314455904590385,40.02683216747361,24.93100585944475,143.00754547424503
react_686_c1_frag_0,1.6569119118964062,2.8624378477740047,2.722949733375716,12.848999850388473,30.220695635619723,153.37596832854803
react_686_c2_frag_0,1.6833128295740394,12.880630186568776,3.716083584793735,80.5644214358319,21.591347378125672,147.058880202875
react_690_c1_frag_0,1.6567728040360168,2.862532439321111,2.722796198627378,12.847442701701322,45.64494515064722,149.09342171197414
react_690_c2_frag_0,1.6832580423913275,11.379060137521595,4.274322551986697,64.06216305087835,20.91975800446819,145.0174965187787
react_704_c1_frag_0,1.676731806873566,6.309587844866912,7.326870757300301,46.52285738093215,25.57824416339916,147.96028726393823
react_704_c2_frag_0,1.6768448971958747,5.7723439652968525,8.904305328809203,55.25681503912061,32.92755838267005,140.78163798721923
react_767_c1_frag_0,0.00011537160696909828,0.0001517672283884348,4.431894324980673,2.0304644294361025e-11,60.83657301495772,151.9993817301149
react_767_c1_frag_1,1.664767890398481,1.6648235531977222,2.3545544628491375,5.651514519519629,67.1620215120372,151.15154697219768
react_767_c2_frag_0,1.659299334055619,2.9073038056146747,2.9073947978404293,12.204907927846474,49.761479368125215,157.3518642453205
react_768_c1_frag_0,5.02738364987932e-05,6.615054477288037e-05,4.431952720037993,1.579347065396954e-13,60.89789436978544,150.92191151354174
react_768_c1_frag_1,1.6646920037407726,1.6649388432922707,2.3544984738853176,5.651454879893633,67.07795306446013,151.47678004715368
react_768_c2_frag_0,1.6592480752607177,2.9073110033316296,2.907299403226699,12.203656044103246,49.51539952182656,157.65332826560592
react_770_c1_frag_0,9.532468327963479e-05,0.00012542376250022222,4.431942046404489,2.9806030265803384e-13,60.58691153286285,153.3050856119412
react_770_c1_frag_1,1.664781877532611,1.664852503088357,2.3544935354242544,5.651260876141732,67.44078544003251,147.29579803442056
react_770_c2_frag_0,1.6565195257522594,8.099308171773771,4.942854158477703,52.15857122778797,28.894675632726997,146.4837200210659
react_7_c1_frag_0,1.6865617206372463,4.343199073933783,5.7098428530206,29.055658495808174,45.89439171074895,147.4024807309924
react_7_c2_frag_0,1.8118190560977643,3.1017167317802747,6.063152694678637,0.0036900557094520473,48.94073243695821,142.12083455944392
react_7_c2_frag_1,1.6812561513929731,4.985599824838824,3.7250840090435866,31.12044700443396,44.17844855623912,146.67452638604811
react_52_c1_frag_0,3.097735854345578,13.263650154413227,8.506816229387814,47.7551472812913,-3.866266749488912,140.80533770209348
react_52_c2_frag_0,3.1030253047527996,12.926691285218835,6.05294063734557,47.857410023991534,-2.1630498007651315,143.66140877216938
react_67_c1_frag_0,3.1093581439150246,4.321509535628416,6.061774613576182,11.609854488261176,46.903533237005,141.905369456866
react_67_c2_frag_0,1.6761340464803463,6.058874451367442,3.3841227054571457,29.238328431672002,36.53724215787008,146.70702754873454
react_70_c1_frag_0,3.1093167935971784,5.300810129924963,6.062319672829426,33.60293908959761,46.75723379687393,136.82789509998184
react_70_c2_frag_0,1.687866909452988,3.285819453535564,8.092310853825385,1.8311637448222888,27.54822185074237,149.69709504554135
react_75_c1_frag_0,3.1244216131643796,5.9154878483057685,8.191848193482997,6.91788154624771,22.898509591957907,137.33662066605507
react_75_c2_frag_0,3.095640258608091,8.352349157562456,3.901237812308857,99.99657122837402,18.91581988116838,143.28131819192393
react_89_c1_frag_0,1.69502389351522,4.9485434819001455,6.17998648093569,50.30620880695324,19.73225670079661,143.84162007902415
react_89_c2_frag_0,1.6474703193985745,6.8052593008940265,4.557531367311428,50.334381346716256,25.84897603294221,143.3212006229923
react_89_c2_frag_1,1.6899377352422793,4.47714515938632,6.561064090789885,47.12626996458992,17.034137294181647,138.214086985857
react_90_c1_frag_0,1.6818681090685725,5.161657609686053,6.018667434287063,49.65637936405231,22.30611185053728,144.4298314537733
react_90_c2_frag_0,1.6569565755621651,8.18103379124199,5.2388454955662915,65.58661893429878,22.96715046823584,147.24314886045445
react_90_c2_frag_1,1.6918383658592064,5.742802311404834,6.664070939320415,50.73939766781382,22.935358202996525,141.27451122083374
react_91_c1_frag_0,1.6821817362377431,5.0591821923632505,6.023380708016454,50.1498327493434,31.83405818570751,141.85564297100268
react_91_c2_frag_0,1.6479417491669324,5.480590444557387,3.5892326111220747,32.12709398729065,15.524309037406894,147.7217502697098
react_91_c2_frag_1,1.6852946462758824,5.854298588704312,4.125623322098005,36.854548954912,18.45574311619643,142.37982227551993
react_92_c1_frag_0,1.6707925741480751,4.997714400039502,5.792261833868526,6.082212499948603,31.51577597038867,144.48541894082803
react_92_c2_frag_0,1.692222502890566,5.05144310263334,9.940598940914217,73.59181705466099,6.829119850885596,150.60846156039085
react_92_c2_frag_1,1.679349986292961,5.953716988223865,4.30463509483042,39.60826256889306,15.640091625294396,141.9618040817039
react_176_c1_frag_0,1.6479191435167555,5.480525118491199,3.589336561740695,32.12673573021258,28.35107528664989,150.5085095303835
react_176_c2_frag_0,1.6777290485597314,4.207773535271289,5.557972499945062,37.98885827869424,29.842492352853235,151.90569130334396
react_177_c1_frag_0,3.9309680547750707,4.2259251990532425,6.162176804347317,28.490156907136505,41.831063581890845,141.50165276860702
react_177_c2_frag_0,1.6937257552761973,7.192744056581457,6.144798958171292,64.08800094899522,8.200878767969948,150.9052601105252
react_257_c1_frag_0,1.6833522598199906,5.717241607898069,3.7161290719326483,35.629720405914796,42.09254941316292,146.56966679273654
react_257_c2_frag_0,1.840235117685388,3.003560844924228,3.845176601240763,9.053817075222781,33.04351422592194,152.55701933751163
react_257_c2_frag_1,1.6834975295397412,5.717182469799744,3.716252542167267,35.633420492085385,42.07511287029876,144.97515387408615
react_285_c1_frag_0,1.6866458620911278,3.1370593733203984,4.681020592052277,21.11729333612582,47.32374576868316,147.04193179962678
react_285_c2_frag_0,0.00023053573595391681,3.101747999634703,6.063032254023419,0.004018118302677905,48.8288164369168,144.59636895279286
react_285_c2_frag_1,1.6838383390715395,4.425614973504029,3.714941309543319,27.123717553473075,49.1640712145984,149.15107527395557
react_287_c1_frag_0,1.8451599142003168,5.660068188731079,3.85746172377158,16.40039591002874,33.02710479055664,149.50566110833918
react_287_c2_frag_0,0.00023267626608558037,3.101765144920517,6.063039691378232,0.003699778204870492,48.86133196957008,147.01602915001067
react_287_c2_frag_1,1.6880532181246644,3.4396145068366923,5.813148897711883,8.369018309039763,3.785770336813168,147.21785420476283
react_290_c1_frag_0,3.1095328800563324,4.32143595159456,6.061779272222217,11.613656626102744,47.08382386105664,139.0009307726819
react_290_c2_frag_0,1.6854072280537897,4.3404053534116604,5.3035648289090345,18.976855554774662,37.10268987361989,152.63184457061035
react_290_c2_frag_1,1.674978731010515,5.955364039944339,5.210341254701365,44.93522409650927,36.537059176108926,149.1564362756021
react_295_c1_frag_0,3.1094375539592995,5.300803637504963,6.062200057012669,33.605644653012476,46.6830910430737,142.69496324118788
react_295_c1_frag_1,1.6647599596272316,1.6649016731530817,2.3544929491296873,5.651700158064408,67.04008079722472,152.4288884300403
react_295_c2_frag_0,1.6648309331412454,1.6648692536874357,2.3544471573487398,5.651612074957892,66.80172019590803,146.9749761627788
react_295_c2_frag_1,1.6878213513876883,3.285852226410562,8.09222672075804,1.832990714635817,32.17253886406736,142.76721424219193
react_296_c1_frag_0,0.0002760087265589143,3.1017913454933885,6.063172370967095,0.00429524763740437,48.70010671471126,143.11601996135468
react_296_c1_frag_1,1.686607731848002,7.122744524252831,3.7242791665592434,9.654255671449913,32.07843020223533,142.94414549430127
react_296_c2_frag_0,1.6647685242684476,1.6648809806497398,2.3543785113533358,5.651130871592438,67.692342879237,150.10610665869976
react_296_c2_frag_1,3.1094077131424216,5.3007989809513365,6.062282085813643,33.602267685981246,46.64346131006848,143.83012115625758
react_297_c1_frag_0,0.0002948401672640252,3.1017561361608035,6.063151587179372,0.004100452882495304,48.59924874928352,146.05605995600587
react_297_c1_frag_1,1.6750451666487638,5.955314745513243,5.2104849701676255,44.93745326228066,36.13688226876457,144.0156698704028
react_297_c2_frag_0,1.6647684800631382,1.664840125533827,2.354481172865416,5.651407641612256,67.37519884059304,145.76678511890293
react_297_c2_frag_1,3.1095501318172536,4.321455965070676,6.0616509312517595,11.611907741489507,47.01946479564044,142.01027266208567
react_326_c1_frag_0,1.6872802191076681,3.251250238677636,6.008539012875192,29.519214594037493,44.34299176741526,146.25236399419694
react_326_c2_frag_0,3.6539859309044598,4.120294034653917,6.061721449077543,43.90857002360303,47.24003023243144,145.16230800845688
react_326_c2_frag_1,1.6804168898272456,5.182472217338838,3.7172086000933438,30.391565990351886,46.02903007966665,148.1733494445065
react_327_c1_frag_0,1.687326182328679,3.25143508327663,6.008585257910072,29.52394676390844,44.20829980918892,146.19133380376283
react_327_c2_frag_0,0.11241474165652567,5.653172994899822,6.06105503203744,0.010463152631934864,41.40340357958176,142.6881292865648
react_327_c2_frag_1,1.6865613573905993,4.342852477535597,5.710223923013037,29.048671666161205,47.52160458708556,148.5320984904622
react_328_c1_frag_0,1.6801943804819706,5.182516955623991,3.71702477709554,30.384918031228835,40.32666880410628,145.69074647074402
react_328_c2_frag_0,1.7631695750941487,5.634419512356264,8.104830434868985,0.012693172289302307,36.18906576795377,138.93397588884528
react_328_c2_frag_1,1.6865711117436948,4.342646702400285,5.710413628802541,29.050498178901893,40.40550363445905,146.96981822319646
react_329_c1_frag_0,1.6746107336087706,5.370002692688251,3.718921022917448,23.08768485558909,38.294486605108666,148.9674921077201
react_329_c2_frag_0,1.8116699323657537,3.1017248834291853,6.063162479218259,0.0018334417431902375,48.7604157712636,147.08298999518723
react_329_c2_frag_1,1.6866368793130608,4.607355214158961,6.674706207916363,44.22529366745727,38.26999095722394,143.0938696928613
react_330_c1_frag_0,1.6797913161563185,7.584452406254328,3.7171202056738197,46.39362838268338,32.02892165041058,144.6402950548795
react_330_c2_frag_0,0.0006384744505459484,3.1017681771621146,6.063136430636976,0.006993941979991952,48.69228600144817,142.64858847165132
react_330_c2_frag_1,1.6812214824581162,7.052586726246162,3.724731296768979,41.19643677313833,42.22654320435405,143.56094325116354
react_397_c1_frag_0,1.689425663689732,6.049156579970656,7.2893843541383285,52.121635129065204,22.88009607960147,142.99087223389898
react_397_c2_frag_0,1.7029795891356656,3.136751320668364,4.501215060744071,16.569757984994343,36.82416822703056,154.31721056921666
react_397_c2_frag_1,1.675382191780631,5.952732312065282,5.788205889383654,49.61293549999811,38.78137226887186,137.718894539996
react_398_c1_frag_0,1.6872265488948195,3.251175219706446,6.008430297099687,29.516217639374695,46.61358608625697,147.3808868751452
react_398_c2_frag_0,1.1927248337169198,3.1003009315396395,7.089403207079719,12.512359258053884,46.03296782708651,142.17283708490228
react_398_c2_frag_1,1.6871507841551425,3.251338347590945,6.00841386990148,29.516809458184593,48.01685595608568,143.1906421951402
react_399_c1_frag_0,1.687360360381325,3.2511025448987936,6.0086158170419735,29.5199991871136,44.26411690195836,143.2749548694026
react_399_c2_frag_0,2.223596387055806,3.100180715845468,8.167280177028465,26.980897455611434,22.53627447989812,140.4328864848746
react_399_c2_frag_1,1.68335553678077,5.717175186822436,3.7161471897221174,35.629278352306336,44.256107747601725,146.28123840315632
react_400_c1_frag_0,1.6872893289493303,3.2512511584601933,6.008423044720837,29.51902272750353,44.099721971269744,145.34130213519464
react_400_c2_frag_0,1.5398235120411863,3.1012856928834966,7.386318897857963,16.949813391412857,24.8645718084674,149.37213248991742
react_400_c2_frag_1,1.6835323554422044,5.7170782721803555,3.716236805585732,35.63303717920534,44.38045069416343,147.14613307275442
react_415_c1_frag_0,1.6706883064513423,4.997800609465282,5.792202502748725,6.076906726017573,25.455921671825745,141.85740344881796
react_415_c2_frag_0,1.647712574013357,8.138102045035666,4.292439788906071,52.11564785409867,28.789435329420584,146.10696446539535
react_415_c2_frag_1,1.6916335691169855,5.742844116142506,6.664180663754629,50.73186480927695,32.0405280655492,136.40283857170868
react_416_c1_frag_0,1.6820408023801072,5.05918636792694,6.023457189653517,50.14661751134969,24.68638572567289,143.06559342592774
react_416_c2_frag_0,1.647896688120377,9.814159425545478,4.709056792697212,71.69910694842194,-2.041302045114371,152.0115898013324
react_416_c2_frag_1,1.6796585598141696,6.0249817778036325,4.312167546327135,39.78057147753776,17.974758865234442,143.79231364799938
react_417_c1_frag_0,1.6950529628710422,4.948612220180915,6.179945484859831,50.30639952132814,24.449144977754568,142.40785218223593
react_417_c2_frag_0,1.647723108661638,9.564752081591552,4.293672114867659,60.84835660177472,32.620368965989464,146.449325097553
react_417_c2_frag_1,1.4235952088828239,5.3264320098938285,6.386060152785076,25.111246777026093,18.656427860741523,148.35599837464454
react_418_c1_frag_0,1.6970893641956217,5.466973992932014,6.145753488275043,29.89001229893884,31.066730319874164,143.3129740993556
react_418_c2_frag_0,1.6477444965727102,9.889033994739805,5.587775121690176,77.76615895129196,12.299259136509766,144.90913504612445
react_418_c2_frag_1,1.691884108779588,5.742674381530412,6.664239661932751,58.77975321881463,14.859194620205292,145.69500889156313
react_419_c1_frag_0,1.683461752566576,5.717173084685538,3.716110971838962,35.631160529288486,42.489215907035785,139.39524611407631
react_419_c2_frag_0,2.520054384617448,3.09584671244798,8.289382195165583,26.809515152034802,39.20874713087824,142.79941972241656
react_419_c2_frag_1,1.6834816492550158,5.717188235301634,3.7160709907582565,35.631450106463426,42.51378189873199,145.51007846249772
react_424_c1_frag_0,1.6834551763449845,5.71713076347085,3.7162576952348787,35.6318627853559,40.28515346789765,145.1968751205681
react_424_c2_frag_0,1.674319152047268,7.573380456196649,4.630989062725702,56.578937806624744,-5.178300319328996,141.68299829882702
react_424_c2_frag_1,1.6833896114945575,5.717162606488652,3.7160276773838454,35.628779268173076,47.517436480939615,142.3046772635958
react_426_c1_frag_0,1.6893589886374791,6.048876115321775,7.289669037760969,52.108900541156544,26.99911630134279,144.40706685350975
react_426_c2_frag_0,0.9596206520135954,6.560574643523128,5.576146262254414,34.1306926776942,30.44199626250461,150.1697222508971
react_426_c2_frag_1,1.6754273500496828,5.952895546413838,5.788245965331569,49.62010868245311,38.84225995190556,138.74240201703157
react_483_c1_frag_0,1.6866041935145442,3.1370854330604927,4.680948256195254,21.11615184229234,47.40392848937535,144.76570840709343
react_483_c2_frag_0,1.6777223385417115,4.207969149842131,5.55779668813197,27.670878393806927,21.922757781796403,149.5584244890287
react_483_c2_frag_1,1.6838293390211438,4.425701586902478,3.714809662472812,27.123578068756167,47.21782229581786,144.80598805165567
