,b1_0,b5_0,l_0,vol_0,espmin_0,espmax_0,b1_1,b5_1,l_1,vol_1,espmin_1,espmax_1,homo,lumo,nat_charge_1,nat_charge_2,pert_1,pert_2,pert_3,pi_orb,pi*_orb,disp_1_0,disp_2_0,disp_3_0,disp_4_0,disp_5_0,disp_6_0,disp_7_0,disp_8_0,disp_9_0,disp_10_0,disp_1_1,disp_2_1,disp_3_1,disp_4_1,disp_5_1,disp_6_1,disp_7_1,disp_8_1,disp_9_1,disp_10_1,ddG er (kcal/mol)
react_509,1.6746348366218522,8.621634436422424,4.744657627524242,25.345328428802308,23.49974831428728,148.4165177723709,1.840128727165668,3.003558513555237,3.845029601333152,9.054320097354845,33.113583941260785,150.85269489732602,-6.5654,-1.3017,-0.10295,-0.34173,5.37,4.31,4.01,-0.36117,0.03336,131.09337037037048,63.22937037037038,105.97489947089952,80.72061375661383,59.803597883597895,31.614708994709005,9.518047619047618,0.4456455026455025,0.0,0.0,153.80660317460328,38.959968253968256,79.40846031746032,56.56805291005288,77.18574603174604,47.24543915343916,21.880439153439163,6.55994708994709,0.7586719576719577,0.0269259259259259,1.5981284553068844
react_524,5.257280249413864,8.848479358515624,12.379307611622432,79.17016209856772,17.553649810777923,134.00471424846316,1.686530724524947,6.108353097950064,5.777375044302387,59.24101768039949,36.206748294529774,143.35928699645854,-5.676,-1.243,-0.23744,-0.17688,5.56,4.79,3.37,-0.37611,0.01872,173.78339333333332,114.68750666666664,251.97374000000016,189.43426666666664,154.5355,197.40682666666663,57.4398,12.237906666666666,3.70246,6.099106666666668,142.77982666666668,107.87513333333337,227.0818866666667,198.07198666666676,106.56477333333336,210.71232666666657,115.97912,33.508619999999986,9.586706666666668,9.140126666666667,0.5338583858266485
react_551,1.656941516037387,8.181291333926167,5.238376033720329,65.5845789129235,23.51359393421508,147.85571519546534,2.1781087345200643,2.1782655877245864,2.725112761998869,11.197251729185298,50.67366729286962,164.0811711222971,-6.9616,-0.5337,-0.17779,-0.34594,4.99,4.65,4.65,-0.2505,0.0356,126.17869811320752,68.64762264150946,52.98890566037739,49.19769811320756,32.79284905660377,30.14645283018868,5.157716981132075,0.2854150943396226,0.0,0.0,134.55939622641512,48.84471698113207,50.45513207547171,48.447943396226414,40.81532075471698,32.2665283018868,7.8568679245283,2.0065660377358494,0.1428867924528302,0.0,1.80022089069684
react_585,1.6812445292534528,4.98560178469513,3.7250791063311626,31.12022686497788,43.04966500785744,148.51769087305394,1.657694085902046,6.8649176452564085,4.726493899783222,30.29604727869804,25.266544710662977,149.73323695541598,-6.9601,-0.7637,-0.17063,-0.23894,4.83,4.52,3.57,-0.38869,0.01641,133.09228350515468,78.94773711340204,89.98700000000004,118.58454639175277,97.37980927835054,70.62892783505158,3.150592783505154,0.0,0.0,0.0,135.85879896907215,64.52218041237114,75.98724226804123,195.1549381443299,118.6346288659794,1.6131082474226806,0.0,0.0,0.0,0.0,1.0561653349515614
react_586,1.6743218858138815,8.033098812078652,7.875806259257685,98.36359579081984,3.543007191812916,142.18142379897418,0.0003141663312567,3.101792399651476,6.063028744644479,0.0056157005063135,48.59905742164642,141.16878271516046,-6.0623,-1.0083,-0.18275,-0.23097,7.21,4.97,4.47,-0.244,0.04096,139.46615328467152,108.97713868613135,113.59895620437956,150.02888321167885,81.84728467153288,35.572394160583954,2.624883211678833,0.0,0.0,0.0,171.78208029197074,44.712970802919706,176.29278832116788,63.15953284671533,87.14323357664233,63.3010875912409,21.651839416058397,4.0213576642335775,0.0508029197080291,0.0,2.271235607709044
react_587,1.6721462280184674,7.965531730417462,9.555702558413206,85.3157151271202,-4.728240299757851,146.22177209182087,0.0003756489013809,3.1017418952501155,6.063018427231289,0.0063004747130915,48.82322764933304,145.23381591274773,-5.9849,-0.9174,-0.18157,-0.22742,6.57,4.93,4.33,-0.2411,0.04381,139.0338416988417,111.79029729729726,124.36024324324325,162.67683783783784,106.37851351351352,65.39746718146719,56.88555598455597,46.23183011583014,18.15448262548261,1.51284555984556,172.02090733590742,74.39143243243251,207.553895752896,108.81246332046332,71.72555984555986,61.15037451737447,53.65347490347487,53.8135637065637,25.13613513513515,4.164108108108108,2.112330669903123
react_588,1.6725310186061693,7.331207308564095,5.866557454671103,71.23641844596102,0.0079495409570796,145.9713459266871,1.6837668261798666,4.425613209742901,3.714884409797469,27.122345547314914,47.2692033358981,145.66231382845078,-6.6915,0.1162,-0.228,-0.1918,4.57,4.36,3.76,-0.39178,0.02264,134.25568085106394,111.82656595744685,63.4519872340426,94.4779787234042,78.87805957446807,45.1925617021277,3.0876510638297927,0.0,0.0,0.0,132.37612765957442,74.16062978723407,93.2137617021276,62.10002553191492,76.70208936170212,70.33138297872338,18.620021276595736,3.548055319148937,0.1183914893617021,0.0,1.5981284553068844
react_589,1.6592994798453466,2.9073308114179235,2.9072866894988016,12.203953748000764,48.686360053026725,156.73449307030546,1.6707029336618997,6.967484333403887,4.04434131969372,2.7581870271912945,0.0995674922047521,143.58663932466246,-6.9947,-0.5523,-0.22818,-0.19205,6.64,4.7,3.87,-0.41128,0.04981,212.9901775700937,52.35721495327103,86.74371028037385,64.91871962616825,83.91328037383177,56.724271028037386,16.7114953271028,2.514392523364485,0.0,0.0,130.77166355140182,140.53223364485982,107.832570093458,83.33428037383177,71.74048598130841,39.94120560747663,2.720822429906542,0.0,0.0,0.0,1.988440635339029
react_590,1.682233671992971,3.0921324308899734,3.694909305402124,19.079992031829715,56.327145267040166,146.88312917057493,1.68533265728752,8.654693803896217,5.186394087096919,0.6079405916463146,-6.538972399115057,147.87382361271796,-6.4788,0.1022,-0.19999,-0.21218,4.86,4.15,3.57,-0.3897,0.02003,134.84426190476194,49.90754166666667,73.13262500000003,70.69643452380957,75.73828571428571,63.54277380952384,42.62600000000004,14.416452380952371,5.994273809523806,0.3452619047619047,132.99566071428575,71.81779761904764,86.01641666666663,68.17945238095241,77.44549404761904,74.37786309523814,13.292601190476187,6.9113035714285695,0.2073214285714286,0.0,1.5435335641659065
react_591,1.685545754895461,6.642944917833589,9.02681800421074,37.92294385576177,10.79902964107852,141.0175879481598,1.8116315992185328,3.1017836183091583,6.063033411985777,0.0012569060451347,48.62695956743456,139.71215809971866,-5.8916,-0.88,-0.17441,-0.21965,4.85,3.97,3.46,-0.24047,0.04746,138.0289508196722,85.25144808743171,139.6212076502731,127.69670491803276,88.67113114754098,61.21408743169397,12.748546448087437,5.612715846994534,0.2277486338797814,0.0,173.9021584699454,55.8140109289617,168.90743169398897,77.31380874316936,75.85982513661205,52.30652459016394,39.19905464480873,11.649737704918037,3.8667322404371594,0.2532568306010929,2.494054670518096
react_593,1.683832388723124,5.019975182186656,5.16844289435693,25.47959377156479,43.14960348366026,145.06069759642486,1.8118423199130624,3.101759198339842,6.06311966109496,0.0011847538874712,49.1677949185384,143.1862726584547,-5.6872,-0.838,-0.16793,-0.24055,7.27,4.76,3.41,-0.24022,0.04765,120.22782608695653,173.6228260869565,106.24908695652174,69.68047826086956,5.320173913043479,0.0,0.0,0.0,0.0,0.0,177.7109565217391,86.7288260869565,149.90404347826083,48.43930434782609,11.981,0.3362608695652174,0.0,0.0,0.0,0.0,2.14705097707207
react_599,1.6860475813716145,7.303571524214065,5.132377140228567,58.70926090926015,7.17605314454382,151.4403874472462,1.6802394353487289,5.182413134304406,3.717030088973651,30.385373605002208,42.39113856156707,142.9583375622069,-6.8019,-0.9736,-0.21067,-0.19919,4.63,4.09,4.03,-0.38423,0.01104,142.28902424242423,57.17277272727272,27.5302,60.40832727272734,34.85611818181817,24.182103030303036,3.127587878787877,0.0,0.0,0.0,133.0559939393939,48.4767151515151,53.7645151515151,48.2420696969697,24.289472727272752,27.105309090909078,7.034772727272729,7.21814848484848,0.3791363636363636,0.0,1.7932845453229567
react_639,1.8668541785263943,3.014865653444608,5.075254001881456,8.606457550277726,21.65943033573471,148.58038578335837,1.6647678848392904,1.664863731310694,2.3543768041537825,5.651257021975964,66.79509294290403,148.24163684470054,-5.8468,-1.0062,-0.28333,-0.13279,8.79,4.58,4.49,-0.32241,0.03183,158.47275,28.10375,24.290500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.31275,25.39225,43.77675000000001,20.90475,2.4805,0.0,0.0,0.0,0.0,0.0,1.8827991079832207
react_642,1.6812692527317934,4.985543897560468,3.725011847684222,31.1196688649442,44.40825526222913,143.43273547378226,1.7031808548226794,3.137048472613289,4.501011798567566,16.56955209442689,37.40406146176053,154.2225883536352,-7.1804,-0.9942,-0.10832,-0.35532,6.78,3.99,3.76,-0.3704,0.02274,132.0379016393443,55.73827868852458,42.48098360655738,27.80965573770493,2.0407868852459017,0.0,0.0,0.0,0.0,0.0,147.3206557377049,19.23350819672132,60.40832786885243,20.93226229508197,11.056360655737702,1.1564918032786884,0.0,0.0,0.0,0.0,1.8842803642566484
react_645,1.6669818027340917,2.331236674081541,3.5017244280519693,11.819835643053162,30.678007719373152,152.53524068012578,1.8118862701443488,3.1017603262606634,6.063138452420613,0.0017037269524908,48.62125356108199,146.20590074582523,-6.0442,-1.027,-0.19523,-0.21694,4.64,4.57,3.4,-0.24353,0.04448,137.74342857142855,33.645857142857146,55.85542857142857,62.307928571428576,4.9865,0.0,0.0,0.0,0.0,0.0,171.6752142857143,22.249142857142857,92.86678571428573,7.747999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.271235607709044
react_646,1.6882507633712491,4.454160002112489,4.713751048023353,34.72053663658618,47.60780951615175,145.5925801444326,1.222310505953316,3.763065161943723,5.573544745031227,25.52731908888997,37.90891253336836,155.58891034042728,-7.2304,-1.0475,-0.1132,-0.33852,5.42,4.19,3.75,-0.36991,0.02265,130.59820779220777,68.16628571428572,41.728285714285725,36.505454545454526,9.741766233766237,0.5433506493506493,0.0,0.0,0.0,0.0,147.760116883117,23.18515584415584,77.11694805194804,36.529701298701305,2.691428571428572,0.0,0.0,0.0,0.0,0.0,1.1925691598929764
react_647,1.6831325276921796,6.13729591454582,4.591814794330672,46.0541910795874,1.889814921452134,145.25938008375627,1.682209543878417,3.092037706685748,3.695011498734421,10.824472049576686,55.58547977744726,148.99331443612417,-6.6479,-0.2864,-0.21413,-0.20713,4.83,4.44,4.41,-0.37122,0.02885,134.35905020920498,50.11769037656904,51.1112594142259,21.6724518828452,14.339309623430964,1.5192092050209207,0.0,0.0,0.0,0.0,135.6700083682008,36.15384937238494,34.60385774058577,33.557439330543936,19.28801673640168,11.614238493723844,2.145217573221757,0.0863430962343096,0.0,0.0,1.0317674470834415
react_649,1.7701016770113442,3.06410851096299,3.623585893637586,0.0017504919770989,27.6891498098188,153.41946584166735,0.0001058417006304,3.101760503342373,6.063079009362832,0.0016489201112824,49.13084088590899,144.2056429655611,-6.4498,-1.7392,-0.27997,-0.18331,5.42,4.83,3.15,-0.25332,0.03165,164.879,38.74025,44.9845,66.44800000000001,5.688,0.0,0.0,0.0,0.0,0.0,173.9255,37.83625000000001,101.406,7.572,0.0,0.0,0.0,0.0,0.0,0.0,1.988440635339029
react_650,1.6866208082490968,4.34267116556051,5.710408512059243,40.0011039440649,43.29238529396095,145.40005841956594,1.833672346864562,4.349989023018798,5.877624959442075,6.077225865119344,17.43749297624311,150.4076066980287,-6.3788,-0.7955,-0.16157,-0.30944,5.44,4.88,4.02,-0.40531,0.08514,133.92659929078025,67.7783368794326,58.68429787234041,48.16137234042555,3.437258865248228,0.0,0.0,0.0,0.0,0.0,152.08825531914897,59.328691489361695,66.6233085106383,22.588858156028365,10.351567375886528,1.0071843971631205,0.0,0.0,0.0,0.0,2.112330669903123
react_652,1.6850740460243112,5.7649414052604,7.24854516593922,65.4981845620815,14.53685925847524,147.8732348205832,1.6836733828550463,4.425640171796903,3.714809925729222,27.12046864203037,53.62172798805168,150.0031292172895,-6.6371,0.2325,-0.21646,-0.19525,4.8,4.24,4.23,-0.37831,0.02007,134.54212691466094,58.98405689277898,53.758336980306304,35.11369146608312,22.07939387308533,8.455899343544862,1.0085776805251652,0.0,0.0,0.0,134.2330240700219,51.23066301969364,50.920315098468336,34.97719693654267,17.334396061269153,16.08947702407002,7.502693654266966,1.5939037199124733,0.0604135667396061,0.0,2.3031926702106094
react_653,1.6763053765521116,3.0938277943462715,4.436448511509384,12.76475384618865,41.08777290552418,143.33453344218208,0.0002528122841922,3.1017891188267304,6.063148306311517,0.0007711090233774,49.35287419284988,140.55442848017046,-5.9994,-0.9713,-0.17763,-0.21993,4.67,4.19,3.33,-0.24248,0.04237,136.86170689655174,52.46360344827586,65.65310344827586,61.14631034482756,5.2203103448275865,0.0,0.0,0.0,0.0,0.0,174.74118965517243,26.59760344827585,105.37837931034484,14.5746724137931,0.0531896551724137,0.0,0.0,0.0,0.0,0.0,2.494054670518096
react_656,1.6800357098595005,6.239686070702442,3.717117374734712,33.80633132996821,38.11069937279386,145.53832837403357,1.6531237590257395,5.591462715256197,3.646045447410589,33.52484711156877,3.0709168835588545,147.76784623678927,-6.4116,0.3973,-0.18865,-0.22656,4.76,4.37,4.02,-0.36403,0.02701,134.72601581508516,61.75674817518249,68.79260827250613,64.80278102189784,29.777857664233583,5.487459854014603,0.2324014598540145,0.0,0.0,0.0,135.1916727493918,76.06490024330901,58.48149513381996,62.54341484184911,23.2851593673966,8.57587956204379,1.374240875912409,0.0591094890510948,0.0,0.0,1.999511804174945
react_657,0.96013355126322,6.56072184502258,5.5761305609352565,34.147650074720225,27.198853945846324,145.95353400765856,1.6647689981105425,1.6648561491876843,2.354438664493041,5.651186066499065,66.73377560413691,151.3430642426573,-6.8683,-1.0654,-0.34456,-0.11143,4.75,4.75,4.08,-0.24688,0.03905,147.01009375000004,6.82309375,67.65721874999997,26.2579375,49.37790625,51.286437499999984,12.1178125,0.70921875,0.0,0.0,112.6103125,29.617,20.033375000000003,63.52049999999999,44.73887499999999,58.25128124999999,25.69178125,6.38290625,0.3936875,0.0,2.494054670518096
react_659,2.371519555297813,3.1142831421746795,3.6635364882808585,16.35161627812096,51.46464310404602,143.4891043356278,0.0004580316017717,3.1017790677056847,6.063156811697711,0.0057175190744752,48.94181438878466,146.4637401823239,-6.0084,-0.9479,-0.18679,-0.2213,4.91,3.15,3.08,-0.24159,0.04334,177.31035714285713,52.56428571428573,47.29492857142856,66.27764285714287,5.204642857142858,0.0,0.0,0.0,0.0,0.0,169.99564285714283,55.38114285714285,114.28164285714286,8.993428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.10758948366866
react_660,1.656541783074914,7.426465519544293,4.941905478292981,58.26772193157931,33.40130111160883,147.76621891648333,1.678026724924755,3.8268377954078527,4.464522184697084,24.875217711768617,24.960465420984,154.65454033245942,-6.8293,0.1043,-0.21062,-0.22293,6.38,4.74,4.56,-0.26659,0.06267,130.44914117647056,120.58222352941172,94.3376117647059,87.64138823529413,27.850200000000005,10.723941176470587,0.6905176470588235,0.0,0.0,0.0,130.24208235294117,74.97217647058822,118.06571764705882,59.76464705882353,60.64369411764702,24.25776470588235,4.149023529411765,0.1799176470588235,0.0,0.0,1.7249256291987816
react_661,1.683739855232248,4.425702978475237,3.714847448730312,27.12242198465152,47.33269706575655,149.82038088965157,1.6791412003512824,4.461456248571963,8.42102231108197,1.919751558084117,34.0907149544842,150.9318275436728,-5.7053,-0.756,-0.1889,-0.23394,6.34,4.61,3.77,-0.24803,0.03644,132.3316093023257,213.7512186046513,138.23446976744185,53.02232093023255,32.51416279069766,17.530111627906976,9.35906976744186,0.699390697674419,0.0,0.0,111.51359069767436,299.0680744186047,73.28814883720933,81.8256279069767,21.36802325581395,9.644567441860469,0.7343209302325586,0.0,0.0,0.0,1.886692938446767
react_662,1.628542448640786,7.221106859525998,8.063474846188472,75.106554317837,-12.077223633285737,148.17617242135466,1.6837414352676916,4.4258329557436085,3.71464077371027,27.12185801743535,50.0136209558944,147.83137291089486,-6.0981,-2.3039,-0.24256,-0.16947,5.78,4.6,3.88,-0.27076,0.0197,111.34252564102567,301.8633012820513,70.21683974358974,68.34557051282052,34.03417948717949,36.88182051282055,5.935769230769228,17.398032051282055,0.0,0.0,132.1975576923077,215.6975192307692,131.97025641025647,47.930506410256434,39.73810256410256,36.98751282051284,18.251237179487184,6.119108974358972,17.126237179487177,0.0,1.886692938446767
react_663,1.659218074802424,2.907263511157066,2.907384840372685,12.203357405201256,48.96899332990978,157.65066756270642,1.6757147239851702,4.061923254246208,10.181685644195678,7.101484173988943,28.992639712736555,142.18952387945288,-6.5005,-0.1624,-0.23495,-0.20558,4.65,4.0,3.95,-0.24161,0.04381,215.43934687500013,29.864281250000023,52.65953750000002,51.02304062499999,45.89079687500002,33.797540625,28.83825312500001,8.859518749999996,5.170528124999999,0.374909375,128.955778125,105.60501875,83.68392187500004,55.87362187500004,44.627078125,34.04467812500001,12.80908125,6.007128124999999,0.311446875,0.0,2.112330669903123
react_664,2.223108039879276,3.10033110564747,8.167263802710668,26.978661100236767,21.933183663371,136.85234004510147,1.222327633317707,3.763212075068532,5.573537447251893,25.52841599983582,37.453221432075246,150.75567044999534,-5.9338,-1.6471,-0.14596,-0.3189,5.64,4.34,3.01,-0.25524,0.03629,171.26066666666665,32.82055555555556,102.46633333333334,37.15955555555556,30.239555555555555,25.858222222222224,2.181,0.0,0.0,0.0,154.576,28.736000000000004,96.46222222222222,72.82355555555556,3.6298888888888894,32.43122222222222,11.146,2.181,0.0,0.0,3.1359536792941642
react_665,1.6976642958798327,6.629758488412898,6.391962480157964,11.877928350605272,26.28190447925113,142.1479165503561,1.6647565511920723,1.664889461307608,2.354443077757833,5.651113987985508,67.09218805401345,148.11652852483948,-6.4946,-0.2544,-0.25921,-0.17398,6.49,5.06,4.4,-0.24112,0.04637,146.36236363636365,43.058818181818175,81.48636363636366,30.867454545454542,36.34540909090909,39.66081818181818,3.4013636363636364,0.0,0.0,0.0,109.99590909090912,41.04572727272727,45.33590909090909,68.46350000000001,49.93304545454546,40.220090909090914,24.489,1.6994090909090909,0.0,0.0,1.3200989452659302
react_666,1.6832152959272155,6.023102546082249,4.423291864192346,43.08496537586326,35.08201274698166,145.47552672436848,1.685123129915001,4.939100903639874,7.543767996215326,30.998179601522903,15.123709690688012,148.15021260562594,-6.6691,0.2905,-0.20311,-0.2108,4.78,4.63,4.12,-0.37884,0.02134,135.30929629629625,56.21243805874837,65.70710472541514,55.99439463601526,29.782508301404828,16.860108556832703,6.568496807151978,1.0961226053639856,0.0352656449553001,0.0,134.68926309067672,64.5574508301405,54.34633844189008,54.685070242656415,41.33665644955301,15.799647509578564,2.108800766283521,0.0425083014048531,0.0,0.0,2.3031926702106094
react_667,1.369771425239782,5.92609434061501,7.140515811040026,57.71379354771488,10.47328263586741,142.48621248992825,1.6744417719214446,4.195015656530784,3.698164252208574,15.752227741932204,20.13367281384034,151.62905162040312,-5.7071,-1.4003,-0.24773,-0.18079,5.11,4.8,3.74,-0.37208,0.01952,167.87601107011068,53.86428413284131,40.0061623616236,90.58811070110698,64.15539852398521,18.028110701107007,3.909472324723247,0.2327047970479704,0.0,0.0,134.95491881918818,49.24322878228782,60.673173431734334,40.11797785977862,69.44150553505528,66.26542066420669,14.585420664206644,3.2065461254612537,0.1720627306273062,0.0,1.7932845453229567
react_669,1.683556306741649,6.302306619894102,6.405149323401679,67.68004934544614,-0.6249961680747612,147.79624035000109,1.8118589558768727,3.10178132960399,6.063081549208477,0.004291817315828,48.79421512553951,147.60218787853577,-6.0438,-1.0729,-0.18914,-0.20958,4.79,3.98,3.73,-0.24359,0.0414,257.25598655913967,75.45374193548393,108.71210215053772,109.3373037634408,26.183776881720448,4.450430107526882,0.1828521505376344,0.0,0.0,0.0,173.0626021505376,129.5022473118281,176.1399784946236,54.459567204301095,28.38051075268819,16.628534946236556,3.323591397849464,0.0791612903225806,0.0,0.0,2.446377403333886
react_670,2.371612102211849,3.1142611418320567,3.663614508595497,16.351404235441407,30.274812114977227,147.79641875094313,1.6878380306251568,3.286021232587213,8.092202950536844,1.831335017116112,27.54226327182853,147.69743603481254,-6.5392,-0.1987,-0.23594,-0.19688,4.94,3.89,3.5,-0.24132,0.04304,172.2184935897435,42.19163461538462,57.25675641025641,54.2787051282051,52.39884615384616,16.57717948717949,6.938576923076919,0.5376602564102563,0.0,0.0,129.8873717948718,105.61244230769228,78.34808333333334,62.26080128205128,18.559044871794868,7.209314102564104,0.5207948717948717,0.0,0.0,0.0,1.6581632478099713
react_671,1.8272514170229448,5.156145395694698,5.7429610345537006,17.415241830454477,27.585845686978995,146.24311437912198,1.8115493753251712,3.101808030775523,6.0631182551115925,0.0003925943165485,48.6266873538269,144.68270961215717,-6.2599,-1.6417,-0.30603,-0.14352,3.95,3.64,3.6,-0.25139,0.03702,162.97014285714286,62.05492857142856,126.03185714285712,67.1935,7.566142857142856,0.0,0.0,0.0,0.0,0.0,174.73764285714284,61.74964285714286,130.0355,51.11114285714286,6.951571428571429,1.2310714285714286,0.0,0.0,0.0,0.0,2.3056613188051114
